,gender,car,reality,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,work_phone,phone,email,family_size,begin_month,credit,income_mean,age_gen
21756,0,0,0,144000.0,4,4,1,1,19984,4662,0,1,0,2.0,6.0,2.0,72000.0,5
21757,0,0,1,76500.0,1,1,4,1,23659,0,0,0,0,1.0,3.0,1.0,76500.0,6
21758,0,0,1,180000.0,4,4,1,1,13727,6031,0,0,0,2.0,47.0,2.0,90000.0,3
21759,1,1,1,225000.0,0,4,1,1,9017,581,0,0,0,2.0,24.0,1.0,112500.0,2
21760,1,1,0,99000.0,4,4,1,1,12299,279,0,0,0,2.0,22.0,2.0,49500.0,3
21761,0,0,0,144000.0,4,4,3,4,14427,3506,1,1,0,2.0,35.0,2.0,72000.0,3
21762,0,0,0,135000.0,4,4,3,1,15124,717,0,1,0,2.0,33.0,2.0,67500.0,4
21763,0,0,1,166500.0,0,1,4,1,20422,2328,0,0,0,1.0,17.0,2.0,166500.0,5
21764,1,1,0,247500.0,4,4,1,1,18338,5673,1,0,0,4.0,53.0,2.0,61875.0,5
21765,0,0,1,391500.0,4,4,3,1,13995,5849,0,0,0,1.0,27.0,0.0,391500.0,3
21766,0,0,1,58500.0,1,4,3,1,24946,0,0,1,0,1.0,18.0,1.0,58500.0,6
21767,1,1,1,247500.0,4,4,1,1,10952,3577,1,0,0,2.0,32.0,0.0,123750.0,3
21768,0,0,1,126000.0,4,1,1,1,10075,460,0,1,1,2.0,35.0,2.0,63000.0,2
21769,0,1,0,315000.0,0,1,1,1,14504,2518,0,0,0,3.0,42.0,2.0,105000.0,3
21770,0,0,0,126000.0,1,4,1,1,21875,0,0,0,0,2.0,33.0,2.0,63000.0,5
21771,1,1,1,117000.0,4,4,0,1,12538,4996,0,0,0,2.0,38.0,2.0,58500.0,3
21772,0,0,1,135000.0,0,1,3,1,11375,1236,0,0,0,1.0,0.0,0.0,135000.0,3
21773,1,0,1,148500.0,4,4,1,1,8689,1238,0,1,0,2.0,18.0,2.0,74250.0,2
21774,1,0,0,179271.0,4,1,1,1,10961,1235,0,0,0,3.0,9.0,2.0,59757.0,3
21775,0,0,1,76500.0,1,4,0,1,10056,0,0,0,0,2.0,1.0,0.0,38250.0,2
21776,0,0,0,180000.0,4,1,2,1,14127,2058,1,1,1,1.0,7.0,2.0,180000.0,3
21777,1,1,1,292500.0,0,1,1,1,11714,765,0,1,0,2.0,60.0,1.0,146250.0,3
21778,0,1,0,117000.0,1,4,0,1,21585,0,0,1,0,2.0,6.0,2.0,58500.0,5
21779,1,1,1,202500.0,1,1,1,1,23636,0,0,0,0,2.0,25.0,2.0,101250.0,6
21780,1,0,1,391500.0,4,4,2,1,17522,1526,0,0,0,1.0,21.0,2.0,391500.0,4
21781,1,0,0,292500.0,2,4,1,1,15437,7835,0,1,0,3.0,46.0,2.0,97500.0,4
21782,1,1,1,135000.0,4,4,1,5,16271,3111,0,0,0,2.0,28.0,1.0,67500.0,4
21783,1,1,1,405000.0,4,4,1,1,16319,1086,1,0,0,2.0,12.0,0.0,202500.0,4
21784,0,0,0,292500.0,4,2,1,1,12454,4030,1,1,0,3.0,17.0,2.0,97500.0,3
21785,0,1,1,157500.0,0,1,1,1,15801,576,0,0,0,4.0,10.0,2.0,39375.0,4
21786,0,1,1,135000.0,0,4,1,1,14221,1542,0,0,0,2.0,6.0,2.0,67500.0,3
21787,1,1,1,360000.0,0,1,1,1,9643,1539,0,0,0,2.0,3.0,1.0,180000.0,2
21788,0,0,1,283500.0,0,4,1,1,17651,2384,0,0,1,2.0,33.0,2.0,141750.0,4
21789,1,1,1,225000.0,0,4,1,1,16084,1382,0,0,0,4.0,14.0,0.0,56250.0,4
21790,0,1,1,180000.0,0,4,0,1,19578,5388,1,1,0,2.0,29.0,2.0,90000.0,5
21791,0,0,1,202500.0,4,4,1,1,16227,4854,0,0,0,2.0,43.0,0.0,101250.0,4
21792,0,0,0,81000.0,4,4,1,1,13659,3079,0,1,0,3.0,11.0,2.0,27000.0,3
21793,1,1,1,225000.0,4,4,1,1,19457,2407,0,0,0,4.0,54.0,1.0,56250.0,5
21794,0,0,1,85500.0,4,4,2,1,21708,15072,0,0,0,1.0,10.0,2.0,85500.0,5
21795,0,0,0,112500.0,4,4,1,5,19723,1191,0,1,0,2.0,6.0,0.0,56250.0,5
21796,0,0,1,94500.0,1,4,2,1,20851,0,0,0,0,1.0,59.0,2.0,94500.0,5
21797,0,0,0,112500.0,4,4,1,1,10344,2533,0,0,0,2.0,1.0,1.0,56250.0,2
21798,1,0,0,225000.0,0,1,1,5,13021,5082,1,0,0,2.0,53.0,0.0,112500.0,3
21799,0,0,1,225000.0,4,4,0,1,16608,5573,0,1,0,2.0,22.0,2.0,112500.0,4
21800,1,1,0,229500.0,2,4,1,1,21665,4342,0,0,0,3.0,22.0,2.0,76500.0,5
21801,1,0,0,216000.0,4,4,1,1,14740,1040,0,1,0,4.0,1.0,0.0,54000.0,4
21802,0,1,1,180000.0,0,2,1,1,13687,4144,0,0,0,2.0,30.0,2.0,90000.0,3
21803,1,1,1,270000.0,0,4,3,1,11032,987,1,1,0,1.0,25.0,2.0,270000.0,3
21804,0,0,1,81000.0,4,4,0,1,18130,154,0,0,0,2.0,20.0,0.0,40500.0,4
21805,0,0,1,90000.0,4,4,1,1,18975,751,1,1,0,2.0,52.0,1.0,45000.0,5
21806,0,0,0,49500.0,4,4,1,1,11624,949,1,1,0,2.0,11.0,2.0,24750.0,3
21807,1,0,1,121500.0,1,1,1,1,21410,0,0,0,0,2.0,11.0,1.0,60750.0,5
21808,0,1,0,184500.0,4,1,2,5,13438,4447,1,0,0,2.0,0.0,0.0,92250.0,3
21809,0,0,1,360000.0,1,4,1,1,21997,0,0,0,0,2.0,4.0,2.0,180000.0,6
21810,0,1,0,342000.0,2,1,3,1,12214,3807,0,0,0,1.0,55.0,2.0,342000.0,3
21811,1,1,1,310500.0,4,1,1,1,11023,3093,0,0,1,3.0,6.0,0.0,103500.0,3
21812,0,1,1,135000.0,2,4,1,1,14439,6094,1,0,0,4.0,6.0,2.0,33750.0,3
21813,1,1,0,135000.0,4,4,1,1,18934,1915,0,1,0,3.0,35.0,2.0,45000.0,5
21814,0,1,1,540000.0,4,1,3,1,14160,422,0,1,1,3.0,14.0,0.0,180000.0,3
21815,0,0,1,225000.0,4,1,1,1,13071,1344,0,0,0,3.0,32.0,2.0,75000.0,3
21816,0,1,0,202500.0,0,2,2,1,14096,1344,0,1,1,1.0,17.0,2.0,202500.0,3
21817,0,0,1,450000.0,1,4,1,1,22349,0,0,0,0,5.0,12.0,0.0,90000.0,6
21818,0,0,0,180000.0,4,4,4,2,19868,3278,0,0,0,1.0,17.0,1.0,180000.0,5
21819,1,1,1,270000.0,2,4,1,1,11372,3897,0,0,0,2.0,60.0,2.0,135000.0,3
21820,0,1,0,157500.0,4,2,3,5,16271,96,0,0,0,1.0,7.0,2.0,157500.0,4
21821,1,1,0,360000.0,4,4,1,1,14494,747,0,0,1,2.0,39.0,1.0,180000.0,3
21822,0,1,1,202500.0,4,4,1,1,10564,897,1,1,0,2.0,30.0,2.0,101250.0,2
21823,0,1,1,180000.0,4,4,1,1,12943,473,0,0,0,2.0,41.0,2.0,90000.0,3
21824,1,1,1,315000.0,4,1,1,1,13803,160,1,1,0,4.0,38.0,2.0,78750.0,3
21825,0,0,0,220500.0,0,2,1,1,11390,137,0,0,0,2.0,8.0,1.0,110250.0,3
21826,1,1,1,270000.0,0,1,1,1,15988,990,0,0,0,4.0,10.0,1.0,67500.0,4
21827,1,1,1,180000.0,4,2,1,1,21122,3922,0,0,0,2.0,8.0,2.0,90000.0,5
21828,0,1,0,112500.0,4,4,0,1,10668,401,1,1,0,4.0,9.0,2.0,28125.0,2
21829,1,1,1,225000.0,0,4,1,1,13744,1934,0,0,0,3.0,44.0,2.0,75000.0,3
21830,1,0,0,180000.0,0,1,3,1,10514,101,1,1,0,1.0,24.0,2.0,180000.0,2
21831,0,0,0,135000.0,0,4,1,1,14201,2139,0,1,0,2.0,17.0,2.0,67500.0,3
21832,0,1,1,175500.0,1,1,1,1,22077,0,0,1,0,2.0,49.0,2.0,87750.0,6
21833,0,0,1,112500.0,4,4,1,1,12847,1111,1,1,0,3.0,21.0,2.0,37500.0,3
21834,0,0,1,81000.0,1,4,1,1,21490,0,0,0,0,2.0,7.0,2.0,40500.0,5
21835,0,0,1,180000.0,2,4,1,1,14574,964,0,1,1,3.0,24.0,2.0,60000.0,3
21836,0,0,1,135000.0,4,4,3,2,16767,9270,0,0,0,2.0,20.0,2.0,67500.0,4
21837,1,1,1,202500.0,4,4,1,1,16184,1722,1,1,0,2.0,48.0,2.0,101250.0,4
21838,0,0,1,270000.0,0,1,3,1,10707,765,0,0,0,1.0,16.0,2.0,270000.0,2
21839,0,0,0,76500.0,1,4,1,1,20592,0,0,1,0,2.0,2.0,1.0,38250.0,5
21840,1,1,1,121500.0,4,4,1,1,10991,637,0,0,0,4.0,13.0,2.0,30375.0,3
21841,0,1,0,135000.0,0,1,3,1,10130,1651,0,0,0,2.0,37.0,1.0,67500.0,2
21842,1,0,1,202500.0,4,4,1,1,20794,1805,0,0,1,2.0,41.0,2.0,101250.0,5
21843,0,0,1,157500.0,4,4,3,1,17538,7676,0,1,0,1.0,33.0,2.0,157500.0,4
21844,1,0,0,225000.0,4,4,1,1,9154,1051,0,1,0,2.0,18.0,2.0,112500.0,2
21845,0,0,1,315000.0,0,4,2,2,18794,1842,0,1,0,2.0,40.0,2.0,157500.0,5
21846,0,0,1,103500.0,4,4,1,1,20292,1691,0,0,0,2.0,33.0,0.0,51750.0,5
21847,1,0,1,112500.0,4,4,1,1,14416,104,1,0,0,3.0,24.0,2.0,37500.0,3
21848,1,0,1,112500.0,4,1,1,1,13682,5460,1,1,0,3.0,28.0,2.0,37500.0,3
21849,0,0,1,193500.0,4,1,3,1,17081,4783,0,1,0,1.0,11.0,2.0,193500.0,4
21850,0,0,0,157500.0,4,4,3,2,12716,5336,0,0,0,2.0,27.0,2.0,78750.0,3
21851,1,0,1,157500.0,0,4,1,1,10686,3457,0,0,0,3.0,27.0,2.0,52500.0,2
21852,1,1,1,292500.0,4,4,1,1,16666,4469,0,1,0,3.0,58.0,2.0,97500.0,4
21853,1,1,0,180000.0,4,1,1,1,10472,2996,1,0,1,2.0,24.0,2.0,90000.0,2
21854,1,0,1,135000.0,4,4,3,1,17479,2238,1,0,0,1.0,20.0,2.0,135000.0,4
21855,0,0,0,112500.0,0,4,1,1,21188,5818,0,0,0,2.0,34.0,2.0,56250.0,5
21856,0,0,0,225000.0,0,1,1,1,10559,429,1,1,0,2.0,18.0,2.0,112500.0,2
21857,1,0,1,157500.0,4,4,1,1,17032,7838,0,0,1,2.0,3.0,1.0,78750.0,4
21858,0,0,1,135000.0,4,4,1,1,13211,777,1,1,0,2.0,32.0,1.0,67500.0,3
21859,0,0,0,126000.0,1,4,1,1,23751,0,0,0,0,2.0,13.0,1.0,63000.0,6
21860,0,1,1,121500.0,4,2,1,1,11327,101,1,1,0,4.0,41.0,1.0,30375.0,3
21861,1,0,0,270000.0,4,4,1,1,13130,2387,0,0,0,2.0,17.0,2.0,135000.0,3
21862,0,0,1,247500.0,4,1,1,1,19852,200,0,1,0,2.0,9.0,2.0,123750.0,5
21863,1,1,1,180000.0,4,4,1,1,16032,1221,0,0,0,4.0,37.0,0.0,45000.0,4
21864,1,1,1,202500.0,4,4,1,1,17262,1617,0,0,0,2.0,39.0,2.0,101250.0,4
21865,1,0,1,270000.0,4,4,1,1,19788,2286,0,0,0,2.0,41.0,2.0,135000.0,5
21866,0,0,1,112500.0,2,4,0,1,18484,6033,0,1,0,2.0,46.0,2.0,56250.0,5
21867,1,1,0,292500.0,4,4,1,1,18484,461,0,1,0,2.0,2.0,0.0,146250.0,5
21868,1,1,1,360000.0,4,1,1,1,19958,7465,0,0,0,2.0,6.0,2.0,180000.0,5
21869,1,1,1,292500.0,4,1,1,1,10297,2231,0,0,0,2.0,43.0,2.0,146250.0,2
21870,0,0,1,135000.0,4,4,1,1,19253,8448,0,0,0,2.0,27.0,2.0,67500.0,5
21871,1,1,0,261000.0,0,2,0,5,8897,674,0,0,0,2.0,35.0,1.0,130500.0,2
21872,0,0,0,112500.0,4,4,1,5,11499,4006,0,1,1,3.0,43.0,0.0,37500.0,3
21873,0,0,1,112500.0,2,4,1,1,21215,808,0,0,0,2.0,28.0,1.0,56250.0,5
21874,0,0,1,67500.0,4,1,1,1,14240,1586,0,0,0,2.0,7.0,1.0,33750.0,3
21875,0,1,0,135000.0,4,4,1,1,12415,3695,0,0,0,2.0,42.0,1.0,67500.0,3
21876,0,0,1,135000.0,4,4,1,1,20301,3092,1,1,0,2.0,38.0,2.0,67500.0,5
21877,1,1,0,180000.0,4,1,1,5,12956,5553,0,0,0,2.0,51.0,2.0,90000.0,3
21878,0,0,1,292500.0,4,1,1,1,12079,1569,0,0,0,4.0,16.0,2.0,73125.0,3
21879,0,0,1,135000.0,4,4,1,1,24449,3056,0,1,0,2.0,26.0,2.0,67500.0,6
21880,0,1,1,117000.0,0,4,1,1,18877,4593,0,0,0,2.0,49.0,1.0,58500.0,5
21881,1,0,1,292500.0,0,4,1,1,12368,672,0,0,0,5.0,6.0,2.0,58500.0,3
21882,0,0,1,67500.0,1,1,1,1,22212,0,0,0,0,2.0,25.0,2.0,33750.0,6
21883,1,1,1,225000.0,0,1,1,1,15000,1117,0,0,1,2.0,47.0,1.0,112500.0,4
21884,1,1,1,189000.0,4,1,1,1,13317,3663,0,0,0,3.0,13.0,2.0,63000.0,3
21885,0,1,1,135000.0,0,1,0,1,13114,1812,0,0,1,2.0,43.0,2.0,67500.0,3
21886,1,1,0,216000.0,4,4,1,1,15455,890,1,0,0,2.0,15.0,1.0,108000.0,4
21887,0,0,0,90000.0,1,4,1,1,20495,0,0,1,0,2.0,39.0,2.0,45000.0,5
21888,0,1,0,45000.0,1,4,1,1,20458,0,0,1,0,2.0,42.0,2.0,22500.0,5
21889,0,0,0,180000.0,0,4,1,1,17051,1284,1,1,0,2.0,21.0,2.0,90000.0,4
21890,0,0,1,202500.0,4,4,1,0,15120,5649,0,1,0,2.0,24.0,2.0,101250.0,4
21891,1,1,0,135000.0,4,1,1,1,19354,5287,0,1,0,2.0,6.0,2.0,67500.0,5
21892,1,0,0,180000.0,4,4,1,1,13273,1535,0,1,0,2.0,23.0,2.0,90000.0,3
21893,0,0,1,225000.0,0,1,1,1,9418,1595,0,1,0,2.0,5.0,1.0,112500.0,2
21894,0,0,1,180000.0,4,1,3,1,22730,13415,1,1,0,1.0,8.0,2.0,180000.0,6
21895,0,1,1,157500.0,4,1,1,1,14785,4872,0,0,0,3.0,24.0,2.0,52500.0,4
21896,0,0,1,112500.0,1,1,4,1,20538,0,0,0,0,1.0,44.0,1.0,112500.0,5
21897,0,0,0,58500.0,1,4,1,1,20970,0,0,0,0,2.0,50.0,2.0,29250.0,5
21898,1,0,1,360000.0,0,4,1,1,12483,4039,0,0,0,2.0,50.0,2.0,180000.0,3
21899,1,0,0,270000.0,1,4,1,1,14739,0,0,0,0,2.0,5.0,2.0,135000.0,4
21900,1,0,0,202500.0,4,4,0,1,22800,102,0,0,0,2.0,24.0,2.0,101250.0,6
21901,0,1,1,517500.0,2,1,1,1,16274,7172,0,0,0,2.0,12.0,2.0,258750.0,4
21902,0,0,1,360000.0,4,4,1,1,10556,1379,0,0,0,3.0,1.0,1.0,120000.0,2
21903,0,0,1,135000.0,1,4,4,1,24580,0,0,0,0,1.0,15.0,2.0,135000.0,6
21904,0,0,1,112500.0,4,4,1,1,12022,2317,0,0,0,4.0,57.0,2.0,28125.0,3
21905,0,0,1,103500.0,1,2,1,1,22254,0,0,1,0,2.0,29.0,2.0,51750.0,6
21906,0,0,0,67500.0,4,4,1,1,18401,2149,0,0,0,2.0,27.0,2.0,33750.0,5
21907,0,1,1,337500.0,0,1,1,1,13842,216,0,0,1,4.0,33.0,2.0,84375.0,3
21908,0,0,0,67500.0,4,4,1,1,18401,2149,0,0,0,2.0,28.0,2.0,33750.0,5
21909,0,0,0,225000.0,1,4,1,1,20429,0,0,1,0,2.0,16.0,2.0,112500.0,5
21910,1,0,0,130500.0,1,1,1,1,24757,0,0,0,0,2.0,26.0,2.0,65250.0,6
21911,0,0,1,74700.0,1,4,1,1,22266,0,0,0,0,2.0,18.0,1.0,37350.0,6
21912,0,0,1,180000.0,1,4,1,1,23523,0,0,0,1,2.0,7.0,0.0,90000.0,6
21913,0,1,0,270000.0,2,1,1,1,16053,7369,1,1,0,4.0,41.0,2.0,67500.0,4
21914,1,0,1,270000.0,4,4,3,1,10886,308,0,0,0,1.0,24.0,2.0,270000.0,2
21915,1,1,0,202500.0,0,1,1,1,14730,2989,0,0,0,4.0,46.0,2.0,50625.0,4
21916,0,0,0,157500.0,0,1,3,4,11785,1415,0,0,0,1.0,14.0,1.0,157500.0,3
21917,0,1,0,112500.0,4,1,1,5,10475,1792,1,1,0,2.0,8.0,0.0,56250.0,2
21918,0,0,1,157500.0,0,4,2,1,12009,1912,0,1,0,1.0,5.0,1.0,157500.0,3
21919,0,1,0,162000.0,1,4,3,1,23240,0,0,1,0,1.0,16.0,2.0,162000.0,6
21920,1,1,0,180000.0,4,4,0,1,16577,1085,1,0,0,2.0,5.0,2.0,90000.0,4
21921,0,0,1,67500.0,1,4,1,1,21983,0,0,0,0,2.0,16.0,2.0,33750.0,6
21922,1,1,0,225000.0,0,4,1,1,14346,302,0,0,0,2.0,52.0,2.0,112500.0,3
21923,0,0,1,117000.0,1,1,3,1,22727,0,0,0,0,1.0,13.0,2.0,117000.0,6
21924,1,0,0,225000.0,4,1,1,1,17262,2760,1,1,0,2.0,21.0,2.0,112500.0,4
21925,0,0,1,135000.0,0,4,1,1,15362,897,0,0,0,4.0,23.0,2.0,33750.0,4
21926,0,0,0,135000.0,4,4,2,1,13113,4722,1,0,0,1.0,25.0,2.0,135000.0,3
21927,1,0,1,94500.0,1,4,1,1,23647,0,0,1,0,2.0,20.0,2.0,47250.0,6
21928,0,0,0,144000.0,1,4,1,1,20040,0,0,0,0,2.0,34.0,2.0,72000.0,5
21929,0,1,1,373500.0,4,4,4,1,20785,1577,0,0,0,1.0,17.0,1.0,373500.0,5
21930,0,0,0,112500.0,4,2,1,2,15447,2470,1,0,0,5.0,50.0,2.0,22500.0,4
21931,0,1,1,157500.0,4,4,1,1,15840,1834,0,0,0,2.0,17.0,2.0,78750.0,4
21932,0,0,1,144000.0,0,4,1,1,13467,5496,0,0,0,2.0,27.0,2.0,72000.0,3
21933,1,1,1,225000.0,4,1,1,1,20891,413,0,0,0,2.0,18.0,2.0,112500.0,5
21934,0,0,0,81000.0,1,4,1,1,20286,0,0,1,0,2.0,37.0,1.0,40500.0,5
21935,0,0,1,225000.0,4,4,1,1,14357,3120,1,1,0,3.0,26.0,0.0,75000.0,3
21936,1,1,0,270000.0,0,4,1,1,11706,1164,1,0,1,2.0,8.0,2.0,135000.0,3
21937,0,0,0,90000.0,1,4,1,1,20473,0,0,0,0,2.0,15.0,2.0,45000.0,5
21938,0,0,0,112500.0,1,4,1,2,21363,0,0,0,0,2.0,24.0,2.0,56250.0,5
21939,0,0,1,99000.0,0,4,3,1,9759,2410,0,0,0,1.0,35.0,0.0,99000.0,2
21940,0,0,0,108000.0,4,4,4,1,12587,3626,0,0,1,2.0,3.0,1.0,54000.0,3
21941,0,1,1,135000.0,4,1,1,1,13474,2894,1,1,0,2.0,38.0,2.0,67500.0,3
21942,0,0,0,90000.0,4,4,1,1,14701,4135,0,0,0,3.0,11.0,0.0,30000.0,4
21943,1,0,1,135000.0,4,1,1,1,20222,218,0,0,0,2.0,43.0,2.0,67500.0,5
21944,1,0,1,135000.0,4,4,3,1,10682,609,0,1,0,1.0,3.0,1.0,135000.0,2
21945,0,1,1,112500.0,4,4,4,1,21209,834,0,0,0,1.0,9.0,2.0,112500.0,5
21946,1,1,0,121500.0,0,4,3,5,9215,108,0,0,0,1.0,49.0,2.0,121500.0,2
21947,1,0,1,270000.0,4,4,2,1,13383,991,1,1,0,1.0,60.0,1.0,270000.0,3
21948,1,1,1,292500.0,4,4,1,5,12015,1550,0,0,0,3.0,13.0,2.0,97500.0,3
21949,0,0,1,90000.0,4,3,1,1,16684,2451,0,0,0,2.0,42.0,1.0,45000.0,4
21950,0,0,1,171000.0,0,4,1,1,20103,2697,0,0,0,2.0,30.0,2.0,85500.0,5
21951,1,0,0,360000.0,4,4,1,1,15244,2908,1,0,1,3.0,14.0,2.0,120000.0,4
21952,0,0,1,112500.0,4,2,0,1,9301,1751,0,0,0,2.0,53.0,2.0,56250.0,2
21953,0,0,0,135000.0,4,4,1,1,14080,1869,0,1,0,2.0,31.0,1.0,67500.0,3
21954,1,1,1,225000.0,1,1,2,1,20689,0,0,0,0,1.0,14.0,1.0,225000.0,5
21955,1,1,1,180000.0,0,4,0,4,9952,1801,0,0,1,2.0,13.0,2.0,90000.0,2
21956,0,0,0,202500.0,4,1,1,2,12131,793,0,0,0,3.0,18.0,2.0,67500.0,3
21957,1,1,1,360000.0,0,1,1,1,14967,2403,0,1,0,3.0,10.0,2.0,120000.0,4
21958,0,1,1,135000.0,0,1,1,1,12013,3973,1,0,0,2.0,39.0,2.0,67500.0,3
21959,1,1,1,117000.0,0,4,1,1,19351,1023,0,0,0,2.0,26.0,1.0,58500.0,5
21960,0,0,0,135000.0,2,4,2,1,16150,5148,0,0,0,2.0,52.0,2.0,67500.0,4
21961,1,1,1,72000.0,4,1,1,1,21897,619,0,0,0,2.0,18.0,2.0,36000.0,5
21962,0,0,1,247500.0,1,1,1,1,22107,0,0,0,0,2.0,56.0,2.0,123750.0,6
21963,0,0,1,112500.0,1,4,1,1,21367,0,0,0,0,2.0,3.0,1.0,56250.0,5
21964,1,0,1,180000.0,4,4,1,1,17075,2942,0,0,0,2.0,54.0,1.0,90000.0,4
21965,1,1,0,166500.0,0,1,1,1,19695,339,1,0,0,2.0,13.0,2.0,83250.0,5
21966,0,0,1,76500.0,4,4,1,1,17782,3291,1,1,0,2.0,29.0,2.0,38250.0,4
21967,0,0,1,180000.0,0,4,1,1,16234,6075,0,1,0,3.0,24.0,2.0,60000.0,4
21968,0,0,1,112500.0,4,1,1,1,11432,820,1,0,0,2.0,41.0,2.0,56250.0,3
21969,0,0,1,135000.0,1,4,1,1,21374,0,0,0,0,2.0,59.0,1.0,67500.0,5
21970,1,1,0,1125000.0,0,4,1,4,15960,1646,0,0,0,2.0,33.0,2.0,562500.0,4
21971,0,1,1,742500.0,1,1,2,1,21792,0,0,0,0,1.0,14.0,2.0,742500.0,5
21972,1,1,1,90000.0,4,4,1,1,20063,932,1,1,0,2.0,21.0,2.0,45000.0,5
21973,0,1,1,202500.0,0,4,1,1,18463,7048,0,0,0,2.0,40.0,2.0,101250.0,5
21974,1,0,0,270000.0,4,4,2,5,13288,1160,1,0,1,1.0,50.0,1.0,270000.0,3
21975,1,1,1,292500.0,0,1,1,1,10398,742,1,1,1,3.0,39.0,2.0,97500.0,2
21976,0,1,1,315000.0,2,1,4,1,18233,425,0,1,1,2.0,19.0,0.0,157500.0,4
21977,0,0,1,211500.0,1,4,1,1,22099,0,0,1,0,2.0,45.0,1.0,105750.0,6
21978,0,1,1,135000.0,0,1,1,1,20921,113,0,0,0,2.0,7.0,0.0,67500.0,5
21979,0,0,1,150750.0,1,4,1,1,24360,0,0,1,0,2.0,48.0,2.0,75375.0,6
21980,1,0,1,607500.0,0,4,1,1,19435,1416,0,0,1,2.0,12.0,1.0,303750.0,5
21981,0,0,1,90000.0,1,4,1,1,22123,0,0,0,1,2.0,17.0,0.0,45000.0,6
21982,0,0,1,252000.0,2,1,3,1,15978,2389,0,0,1,2.0,16.0,2.0,126000.0,4
21983,0,0,1,81000.0,4,4,1,2,15749,6367,1,1,0,3.0,43.0,2.0,27000.0,4
21984,0,1,0,247500.0,2,1,3,1,16918,4174,1,0,0,1.0,59.0,2.0,247500.0,4
21985,0,0,1,360000.0,0,4,3,1,18577,2441,0,0,0,1.0,26.0,2.0,360000.0,5
21986,1,1,1,180000.0,4,4,1,1,19438,5314,0,0,0,2.0,14.0,2.0,90000.0,5
21987,0,0,1,225000.0,0,2,1,5,10159,1204,0,0,0,2.0,14.0,2.0,112500.0,2
21988,0,0,1,337500.0,2,1,1,1,15648,4157,1,0,1,4.0,52.0,1.0,84375.0,4
21989,1,1,0,121500.0,4,4,1,1,15416,1688,1,1,0,2.0,4.0,2.0,60750.0,4
21990,0,0,1,130500.0,1,1,0,1,21461,0,0,0,0,2.0,16.0,1.0,65250.0,5
21991,0,0,1,189000.0,4,4,1,1,14555,256,0,0,0,2.0,5.0,2.0,94500.0,3
21992,1,1,1,202500.0,4,4,1,1,15740,1860,1,1,0,3.0,28.0,2.0,67500.0,4
21993,0,0,1,270000.0,4,4,0,2,11186,1753,0,0,0,3.0,13.0,0.0,90000.0,3
21994,0,0,1,216000.0,4,1,3,1,10512,1782,0,1,0,2.0,52.0,2.0,108000.0,2
21995,0,0,1,270000.0,2,4,1,1,20103,1444,1,1,0,2.0,16.0,2.0,135000.0,5
21996,0,0,1,112500.0,4,1,1,1,13656,2207,0,1,0,3.0,13.0,1.0,37500.0,3
21997,0,1,0,72000.0,4,4,1,1,15185,227,1,1,0,2.0,13.0,2.0,36000.0,4
21998,1,1,0,360000.0,4,1,0,1,11841,3092,1,0,0,2.0,15.0,2.0,180000.0,3
21999,0,1,0,135000.0,4,4,1,1,11128,3242,1,0,0,5.0,36.0,1.0,27000.0,3
22000,0,0,1,180000.0,0,1,2,1,17289,5550,0,0,1,2.0,60.0,2.0,90000.0,4
22001,0,0,1,157500.0,1,4,2,1,18865,0,0,0,0,1.0,38.0,2.0,157500.0,5
22002,0,1,1,135000.0,1,4,1,1,22880,0,0,0,0,2.0,30.0,0.0,67500.0,6
22003,1,1,1,202500.0,4,2,1,1,17242,857,0,1,0,2.0,38.0,1.0,101250.0,4
22004,0,0,1,67500.0,1,4,4,1,22116,0,0,0,0,1.0,25.0,0.0,67500.0,6
22005,1,0,1,270000.0,0,2,1,1,12443,1169,0,1,0,3.0,52.0,2.0,90000.0,3
22006,0,0,1,76500.0,0,4,1,1,16139,2180,0,0,0,2.0,28.0,2.0,38250.0,4
22007,0,0,1,90000.0,4,4,1,1,16280,3694,0,0,1,3.0,34.0,2.0,30000.0,4
22008,0,0,1,180000.0,4,4,2,1,19634,1117,0,0,0,1.0,24.0,1.0,180000.0,5
22009,0,0,1,180000.0,2,1,1,1,11020,3578,0,0,0,4.0,44.0,1.0,45000.0,3
22010,1,1,1,270000.0,0,4,1,1,18101,1806,0,0,0,2.0,3.0,1.0,135000.0,4
22011,1,1,0,135000.0,4,4,1,1,9957,921,1,0,0,3.0,26.0,1.0,45000.0,2
22012,0,0,1,360000.0,1,1,1,1,22985,0,0,1,0,2.0,29.0,2.0,180000.0,6
22013,0,1,1,675000.0,1,1,1,1,21721,0,0,0,0,2.0,23.0,2.0,337500.0,5
22014,1,0,0,99000.0,4,4,3,1,17876,5239,0,0,0,2.0,1.0,0.0,49500.0,4
22015,0,0,1,157500.0,4,1,1,1,9876,1571,0,0,0,2.0,38.0,2.0,78750.0,2
22016,0,0,1,67500.0,4,1,1,1,10728,1081,1,1,0,2.0,15.0,1.0,33750.0,2
22017,0,0,0,90000.0,4,4,1,1,16372,3900,0,1,0,2.0,6.0,0.0,45000.0,4
22018,0,0,1,67500.0,0,4,1,1,16694,412,1,1,0,5.0,6.0,2.0,13500.0,4
22019,1,0,1,216000.0,0,1,1,1,19150,7415,0,0,1,2.0,26.0,2.0,108000.0,5
